carrier_name,vehicle_segment,g/tm CO2,ef_kg_co2e_per_tkm
Stevens Trucking Company,For-Hire,78.929,0.054061944976000004
"Stewart Transport, Inc",For-Hire,91.155,0.06243607032
"Stokes Trucking, LLC",For-Hire,60.42,0.04138431648
"StoneArch Logistics, LLC: 1",For-Hire,110.12049999999999,0.075426375752
Stop & Shop Supermarket Company - New England Divi,Private,91.155,0.06243607032
Stord Freight LLC,For-Hire,164.5,0.11267328800000001
"Storey Trucking Co., Inc.",For-Hire,75.5,0.051713272000000005
Stoughton Trucking Inc,For-Hire,78.929,0.054061944976000004
Straight Shot Express LLC,For-Hire,10.0,0.00684944
"Straight Through Logistics, inc",For-Hire,78.929,0.054061944976000004
Straitline Transportation Systems Inc.,For-Hire,118.39,0.08109052016000001
Strandberg Transport,For-hire,102.4,0.07013826560000001
Strategic Logistics,For-Hire,164.5,0.11267328800000001
Strategic Transportation LLC,For-hire,72.91,0.04993926704
Street Fleet,For-hire,233.0,0.159591952
Stutsman Logistics,For-Hire,113.511,0.077748678384
Styer Transportation Co.: 12117357,For-Hire,93.45,0.06400801680000001
Styline Logistics,For-Hire,93.0,0.063699792
Sugar Creek Transportation,For-Hire,72.91,0.04993926704
Sugar Foods Corp.: Backhaul,For-Hire,93.45,0.06400801680000001
Sugar Foods Corp.: Sugar Food Corp,Private,93.45,0.06400801680000001
Sullivan Services LLC,Private,90.9,0.06226140960000001
Sullivan Trucking Ltd.,Dedicated,95.575,0.0654635228
"Summit Express, Inc.",For-Hire,102.4,0.07013826560000001
"Summit Logistics, Inc.",For-Hire,95.575,0.0654635228
Summit Trucking Inc,For-Hire,78.929,0.054061944976000004
"Summitt Trucking, LLC: Summitt Trucking",For-Hire,78.929,0.054061944976000004
Sun Steel Express Inc.,For-hire,76.45,0.05236396880000001
Sun Transportation Systems,For-Hire,102.4,0.07013826560000001
Sun Transportation Systems USA LLC,For-hire,102.4,0.07013826560000001
Sunbelt Transport LLC,For-Hire,65.0,0.04452136
Sunburst Truck Lines Inc.: Houston,For-Hire,83.5,0.057192824
Sunbury Transport: Flat Bed Division,For-Hire,92.6,0.0634258144
Sunbury Transport: MSH Division,For-Hire,93.45,0.06400801680000001
Sunbury Transport: Van Division,For-Hire,93.45,0.06400801680000001
"Sunland Distribution of Florida, Inc.",For-Hire,88.2,0.06041206080000001
Sunline Global,Private,65.0,0.04452136
"Sunnyhill Farm Trucking, LLC",For-hire,72.05,0.0493502152
Sunrise Express,For-Hire,84.724,0.05803119545600001
Sunrise Freight Systems Inc.,For-Hire,93.45,0.06400801680000001
Sunrise Transport Inc.,Private,88.2,0.06041206080000001
Sunrise Truck Service Inc,For-hire,75.5,0.051713272000000005
Sunset Transportation,For-Hire,116.71600000000001,0.07994392390400001
Sunstar Haulers Inc.,For-hire,93.45,0.06400801680000001
Sunstate Carriers Inc.: 12180267,For-Hire,75.5,0.051713272000000005
"Sunteck Transport Co., Inc.",For-Hire,116.71600000000001,0.07994392390400001
"Sunway Transport, Inc.",For-hire,72.91,0.04993926704
Super Ego Logistics LLC,For-Hire,164.5,0.11267328800000001
Super K Express LLP,For-Hire,72.91,0.04993926704
Super T Transport Inc,For-Hire,88.2,0.06041206080000001
Superior Freight Inc,For-hire,101.0,0.069179344
Superior Logistics Ohio LLC,For-Hire,412.0,0.282196928
"Superior Truck Lines, Inc.",For-Hire,102.4,0.07013826560000001
"Supply Chain Solutions, Inc.",For-Hire,118.39,0.08109052016000001
Supra National Express Inc.,For-Hire,76.5,0.052398216000000004
"Supreme Auto Transport, Inc.",For-Hire,107.0,0.073289008
Sure Track Group: Sure Track Courier Ltd,For-Hire,91.155,0.06243607032
Surge Transport Inc.,For-hire,84.724,0.05803119545600001
Suteco Trans Corp,For-hire,97.0,0.066439568
Suthco Transport,For-hire,78.929,0.054061944976000004
Sweetland Transport Inc.,Dedicated,102.4,0.07013826560000001
"Swift Transportation Co. of Arizona, LLC: Flatbed",For-Hire,65.0,0.04452136
"Swift Transportation Co. of Arizona, LLC: Heavy Haul",For-Hire,72.91,0.04993926704
"Swift Transportation Co. of Arizona, LLC: Refrigerated",For-Hire,75.5,0.051713272000000005
"Swift Transportation Co. of Arizona, LLC: Vans",For-Hire,72.91,0.04993926704
"Swing Transport, Inc.",For-Hire,84.724,0.05803119545600001
"Syfan Dedicated, Inc.",For-Hire,103.45,0.07085745680000001
"Syfan Logistics, Inc.",Private,116.71600000000001,0.07994392390400001
"Synchrogistics, LLC: SCAC: SHGO; MC#: 730546; USDOT#: 2247825",For-Hire,118.39,0.08109052016000001
Synergy Cord Transport LLC,For-hire,103.45,0.07085745680000001
Synergy Logistics Services LLC,For-hire,81.0,0.05548046400000001
"System Freight, Inc.",Dedicated,78.929,0.054061944976000004
"System Transport, Inc.: Heavy Haul",For-Hire,57.6,0.0394527744
"System Transport, Inc.: Long Haul",For-Hire,65.0,0.04452136
T & P Trucking Ltd.,For-Hire,116.71600000000001,0.07994392390400001
T & P Trucking Ltd.,For-Hire,84.25,0.057706532000000005
T & T Trucking of FL Inc.,Dedicated,88.2,0.06041206080000001
T Brothers Trucking,For-Hire,84.724,0.05803119545600001
T E A Trucking LLC,For-hire,82.1,0.0562339024
T.D. Smith Transport,For-Hire,64.15,0.04393915760000001
T.E. SMITH TRANSPORT & LOGISTICS LTD.,For-Hire,150.5,0.10308407200000001
"T.S. Expediting Services, Inc.",For-Hire,76.25,0.052226980000000006
"T.V. Minority Co., Inc.",Dedicated,93.45,0.06400801680000001
T3RA Logistics Inc.,Private,106.8155,0.073162635832
"TA Dedicated, Inc.",For-Hire,72.91,0.04993926704
"TA Services, Inc",For-Hire,106.8155,0.073162635832
TAG TRANS INC,For-Hire,76.25,0.052226980000000006
TAGGEE LLC,For-Hire,93.45,0.06400801680000001
TARZAN TRANSPORT LTD.,For-hire,65.0,0.04452136
TBM CARRIERS INC,For-Hire,84.724,0.05803119545600001
"TC Trans, LLC.: TCNS",Private,110.12049999999999,0.075426375752
TCM Logistics LLC,For-Hire,91.155,0.06243607032
"TCSI-Transland, Inc.: TransLand",For-Hire,78.929,0.054061944976000004
TCW,For-Hire,76.5,0.052398216000000004
TD Express Inc,For-Hire,82.1,0.0562339024
"TDM Transport, Inc.",For-Hire,118.39,0.08109052016000001
TDS TRUCKING TRAINING & TECHNOLOGY LLC,For-hire,186.5,0.12774205600000002
"TES Logistics, LP dba Team Express Services",For-Hire,78.929,0.054061944976000004
TEXAS TRANSPORTATION LINE INC,Private,72.91,0.04993926704
TFI Transport 1 Inc.,For-Hire,84.724,0.05803119545600001
TFI Transport 11 INC. (Besner: 1,For-Hire,72.91,0.04993926704
TFI Transport 11 Inc. (Division Papineau International): Papineau,For-Hire,72.91,0.04993926704
TFI Transport 16 DBA Golden intl.,For-Hire,90.9,0.06226140960000001
TFSL Trucking LLC,For-Hire,95.575,0.0654635228
TForce Freight LTL (Less-Than-Truckload): LTL,For-Hire,134.05,0.09181674320000001
"TForce LSM, LLC",For-Hire,106.8155,0.073162635832
"TForce Logistics: TForce Logistics East, LLC",For-Hire,118.39,0.08109052016000001
"TForce Logistics: TForce Logistics West, LLC",For-Hire,118.39,0.08109052016000001
"TForce Worldwide, Inc.",For-Hire,116.71600000000001,0.07994392390400001
TH RYAN CARTAGE COMPANY,For-Hire,102.4,0.07013826560000001
"THE SIMPSON GROUP, INC.",For-hire,102.4,0.07013826560000001
"THR, LLC",For-hire,72.91,0.04993926704
"TIMCO LOGISTICS SYSTEMS, LLC",For-Hire,93.45,0.06400801680000001
TITAN Freight Systems: LTL,For-Hire,93.0,0.063699792
TL Transport LLC: TL Transport,For-Hire,72.91,0.04993926704
TM Transportation Services LLC,For-Hire,84.724,0.05803119545600001
TMC Transportation,For-Hire,71.0,0.048631024
TMG Logistics Inc.,For-Hire,88.2,0.06041206080000001
TMS North America LLC,For-Hire,101.06,0.06922044064
TMX Inc,For-Hire,84.724,0.05803119545600001
"TOMLIN TRUCKING & BROKERAGE, INC.: BROKERAGE",Private,164.5,0.11267328800000001
TOP DAWG GROUP LLC,For-Hire,60.42,0.04138431648
TORNADO HAULERS LTD,For-Hire,60.42,0.04138431648
TPT Systems Limited: TPT Systems Limited,For-Hire,60.42,0.04138431648
"TQT, LLC: Expedite",For-Hire,10.0,0.00684944
TRADEWIND CARRIERS INC,For-hire,103.45,0.07085745680000001
TRAFFIX,For-Hire,105.21,0.07206295824
TRANSFORMER LOGISTICS,For-hire,60.42,0.04138431648
"TRANSLOOP LOGISTICS, LLC",For-Hire,113.511,0.077748678384
TRANSPORT SYLVESTER & FORGET I,For-Hire,84.724,0.05803119545600001
TRICAN TRANSPORT LTD.,For-Hire,84.724,0.05803119545600001
TRIPLE G TRUCKING,For-Hire,84.724,0.05803119545600001
"TRUCK TRANSPORTATION SERVICES, LLC: TTS",For-Hire,106.8155,0.073162635832
TRUE BLUE FREIGHT LLC,For-Hire,113.511,0.077748678384
TRYPEX TRANSPORT LTD.,For-hire,84.724,0.05803119545600001
TS Delivery,For-hire,631.0,0.43219966400000004
"TSL Logistics, Ltd.",For-Hire,81.8,0.0560284192
TST Expedited Services Inc,For-Hire,276.0,0.189044544
TTR Transport,For-Hire,72.91,0.04993926704
"TTS, LLC",For-Hire,110.12049999999999,0.075426375752
TUNG AIR TRANSPORT LTD: 001,For-Hire,84.724,0.05803119545600001
"TW Transport, Inc.: T-W Transport, Inc. Heavy Haul",For-Hire,72.91,0.04993926704
"TW Transport, Inc.: T-W Transport, Inc. Line Haul",For-Hire,75.5,0.051713272000000005
TWG Transportation Inc.,For-hire,67.91,0.04651454704
TWX Logistics LLC,For-Hire,118.39,0.08109052016000001
TYAB Inc.,For-hire,105.21,0.07206295824
Tabet Enterprises Inc DBA Ameritrans,For-Hire,93.45,0.06400801680000001
Talon Logistics Inc.,For-hire,90.0,0.061644960000000006
"Talon Logistics Services, LLC",For-Hire,84.724,0.05803119545600001
"Tamana Truck Lines, Inc.",For-Hire,82.1,0.0562339024
Tamarack Freight Ltd.,For-Hire,72.91,0.04993926704
Tampa Bay Logistics LLC,For-Hire,113.511,0.077748678384
Tandem Specialized Inc: TSZA,For-Hire,60.42,0.04138431648
Target Freightways,For-hire,103.45,0.07085745680000001
Target Pacific Coast Transport Ltd.,For-hire,82.1,0.0562339024
Target Transportation,For-Hire,81.8,0.0560284192
"Tate Transportation, Inc.",For-Hire,75.5,0.051713272000000005
Tax Airfreight Inc,For-Hire,110.55,0.07572055920000001
Taylor Distributing Company,For-hire,76.25,0.052226980000000006
Taylor Transportation LLC dba Taylor Express: Taylor Express,For-Hire,84.724,0.05803119545600001
Taylor Truck Line Inc,For-Hire,78.929,0.054061944976000004
Tazmanian Freight Systems,Private,164.5,0.11267328800000001
"Te Slaa Trucking, Ltd.",For-Hire,88.2,0.06041206080000001
Team Logistics Systems Inc.,For-Hire,84.724,0.05803119545600001
Team Transport Inc.,For-Hire,74.0,0.050685856
"Team Transportation, Inc",For-hire,102.4,0.07013826560000001
Team Worldwide,For-Hire,164.5,0.11267328800000001
"Technical Transportation, Inc.",For-Hire,140.57,0.09628257808
"Tecma Transportation Services, LLC",For-Hire,71.0,0.048631024
Tedesco Trucking llc,For-Hire,72.91,0.04993926704
"Tek Transportation, Inc.",For-Hire,91.155,0.06243607032
Tennessee Auto Carriers LLC: TAC,For-Hire,113.5,0.07774114400000001
Tennessee Contract Carriers,For-Hire,93.45,0.06400801680000001
"Tennessee Steel Haulers, LLC",For-Hire,76.45,0.05236396880000001
Tenold Transportation Ltd.,For-Hire,76.25,0.052226980000000006
Tenpoint Expediting Services Inc,For-Hire,631.0,0.43219966400000004
Teran Trucking LLC,For-hire,84.25,0.057706532000000005
"Terminal Consolidation Company, Inc.",Private,97.0,0.066439568
"Terry Enterprises, Inc.",For-Hire,101.06,0.06922044064
Tesla Cargo Solutions INC,For-Hire,93.45,0.06400801680000001
"Tesla Trucking, INC",For-hire,75.5,0.051713272000000005
Test Drive LLC,For-Hire,101.06,0.06922044064
Tex-57 Transport LLC: trucks,For-Hire,84.724,0.05803119545600001
The BLM Group Inc.,For-Hire,91.155,0.06243607032
"The Berry Man, Inc.: Delivery",For-Hire,103.45,0.07085745680000001
The Cardinal Way: Logistics Services,For-Hire,140.57,0.09628257808
The Daniel Company of Springfield,For-hire,82.1,0.0562339024
The Evans Network of Companies: Evans,For-Hire,67.91,0.04651454704
The Gilbert Company: Gilbert,For-Hire,110.12049999999999,0.075426375752
The Gilbert Company: gbea,For-Hire,210.5,0.14418071200000002
The Grayage Company,For-Hire,90.0,0.061644960000000006
"The Hubach Group, Inc.",For-Hire,83.5,0.057192824
The Kenan Advantage Group Inc.,For-Hire,59.65,0.040856909600000005
The Martin-Brower Company,For-Hire,88.2,0.06041206080000001
The Musket Transport Ltd,For-Hire,72.91,0.04993926704
The Perfect Freight Source LLC,For-Hire,140.57,0.09628257808
The Radium Group Inc.: 001,For-Hire,84.724,0.05803119545600001
The Rosedale Group,For-Hire,134.05,0.09181674320000001
The Trusty Truckers Ltd.,For-hire,102.4,0.07013826560000001
The Waggoners Trucking,For-Hire,126.0,0.086302944
Thelma Williams - Investment LLC dba TWI,For-hire,78.929,0.054061944976000004
Thind Transport Ltd.,For-hire,95.575,0.0654635228
Third Dimension Logistics LLC: Logistics Division,For-Hire,110.12049999999999,0.075426375752
Thomas B Orlowski Jr Trucking,For-hire,102.4,0.07013826560000001
Thomas E. Keller Trucking,For-Hire,72.91,0.04993926704
Thompson Emergency Freight Systems,For-Hire,631.0,0.43219966400000004
Thomson Terminals Limited,For-Hire,72.91,0.04993926704
Thoroughbred Direct Intermodal Services Inc: TDIS,For-Hire,81.8,0.0560284192
Thorsons Marketing Associates Canada Inc.,For-hire,101.0,0.069179344
"Three Way Logistics, Inc.",For-Hire,78.929,0.054061944976000004
Thuman Trucking Inc.: Thuman Trucking Inc.,For-Hire,102.4,0.07013826560000001
Thunderroad Express Inc,For-hire,104.5,0.071576648
"Tidewater Transit Co., Inc",For-Hire,74.0,0.050685856
"Tiger Lines, LLC: Agriculture",For-Hire,71.0,0.048631024
"Tiger Lines, LLC: Bulk",For-Hire,81.0,0.05548046400000001
"Tiger Lines, LLC: Dry Van",For-Hire,72.91,0.04993926704
Tillamook County Creamery Assoc,Private,103.45,0.07085745680000001
Tim R. Schwab Inc.,For-hire,102.4,0.07013826560000001
Timcor Inc.,Dedicated,76.0,0.052055744
"Time Logistics, Inc.: TLI",Private,106.8155,0.073162635832
Time Slot Freight,For-hire,92.6,0.0634258144
"Time Transport, Inc.: Time Transport, Inc.",For-Hire,72.91,0.04993926704
Timeline Transportation Inc.,For-hire,67.91,0.04651454704
Timeline Trucking,For-hire,72.91,0.04993926704
"Timon Perron Trucking, Inc. DBA Perron Trucking, Inc.: Perron Trucking, Inc.",For-Hire,103.45,0.07085745680000001
TipTop Carriers Ltd,For-hire,72.91,0.04993926704
Titan Concepts International LLC: TZNH,For-Hire,110.12049999999999,0.075426375752
Titan Express LLC,For-hire,81.0,0.05548046400000001
Titan Transfer Inc,For-Hire,78.929,0.054061944976000004
"Titan Transportation Services, Inc dba Sunset Logi",For-Hire,78.929,0.054061944976000004
Titanium Transportation Group Inc.: Titanium American Logistics Inc.,For-Hire,113.511,0.077748678384
Titanium Transportation Group Inc.: Titanium Flatbed,For-Hire,71.0,0.048631024
Titanium Transportation Group Inc.: Titanium Logistics Inc.,For-Hire,106.8155,0.073162635832
Titanium Transportation Group Inc.: Titanium VAN,For-Hire,72.91,0.04993926704
"Titus Transport Holdings, LLC",For-Hire,82.1,0.0562339024
"Tony's Express, Inc.",For-Hire,110.55,0.07572055920000001
Top Rate Express Services,For-hire,105.21,0.07206295824
Top Service Trucking LLC,For-hire,102.4,0.07013826560000001
Top Shelf Expediting,Private,140.57,0.09628257808
TopChoice Brokerage LLC,For-Hire,164.5,0.11267328800000001
"Topocean Consolidation Service, Inc.",For-Hire,113.511,0.077748678384
"Total Distribution Service, Inc.",For-Hire,60.42,0.04138431648
Total Logistics Trucking Canada Inc.,For-Hire,67.91,0.04651454704
Total Quality Assurance International LLC,Dedicated,76.25,0.052226980000000006
Total Quality Logistics,For-Hire,113.511,0.077748678384
"Total Transportation Logistics, Inc.",For-Hire,60.42,0.04138431648
"Total Transportation of Mississippi, LLC",For-Hire,72.91,0.04993926704
Totran Transportation Services Inc,For-Hire,134.0,0.091782496
"Toyota Transport - Toyota Logistics Services, Inc.",Private,101.0,0.069179344
Tradewinds Logistics,For-Hire,102.4,0.07013826560000001
Tradewinds Transportation,For-Hire,113.5,0.07774114400000001
Tradition Transportation Company LLC,For-Hire,84.724,0.05803119545600001
"Traffic Tech Inc: 3PL, 4PL, OTR, Rail, Ocean, Air, Warehousing",For-Hire,140.57,0.09628257808
"Trailer Bridge, Inc",For-Hire,93.45,0.06400801680000001
Trailiner Corporation,For-Hire,82.1,0.0562339024
"Trancasa USA, Inc.",Dedicated,78.929,0.054061944976000004
Trans BC Freightways (2007) Ltd.,For-hire,104.5,0.071576648
"Trans East, Inc.",For-hire,103.45,0.07085745680000001
Trans Expert Inc.: TransExpert,For-Hire,102.4,0.07013826560000001
"Trans Globe, Inc.",For-Hire,103.45,0.07085745680000001
"Trans International Trucking, Inc.",For-Hire,67.91,0.04651454704
Trans Jet Cargo LLC,For-Hire,90.9,0.06226140960000001
Trans Services Inc,Private,97.0,0.066439568
Trans Xpress Line Inc,For-hire,102.4,0.07013826560000001
"Trans-Continental Systems, Inc.",For-Hire,76.5,0.052398216000000004
"Trans-Link, LLC",For-Hire,101.06,0.06922044064
Trans-National Express,For-Hire,72.91,0.04993926704
Trans-Pro Logistics,For-Hire,110.12049999999999,0.075426375752
Trans-Wave Logistics Inc,For-hire,105.21,0.07206295824
Trans-West Logistics Inc / Logistiques Trans-West Inc.,Private,75.5,0.051713272000000005
Trans-Xtend Logistics LLC,For-Hire,102.4,0.07013826560000001
"TransAm Trucking, Inc.",For-Hire,75.5,0.051713272000000005
TransDirect Freightlines Inc.,For-Hire,88.2,0.06041206080000001
"TransOne, LLC",For-Hire,76.5,0.052398216000000004
TransPro Logistics Inc,For-hire,10.0,0.00684944
"TransWay, Inc.",For-Hire,84.724,0.05803119545600001
TransX Ltd.: TNXL,For-Hire,60.42,0.04138431648
Transam Carriers Inc.,For-Hire,60.42,0.04138431648
Transco Lines Inc.,For-Hire,78.929,0.054061944976000004
"Transcorp Carriers, Inc.",For-Hire,82.1,0.0562339024
"Transcorps Enterprises, Inc.",For-hire,97.0,0.066439568
"Transend Logistics, LLC.",Private,101.06,0.06922044064
Transervice Logistics Inc.:,Dedicated,102.4,0.07013826560000001
"Transfast Trucking, Inc.",For-Hire,105.21,0.07206295824
Transfix,For-Hire,118.39,0.08109052016000001
Transfrt McNamara Inc.,For-Hire,72.91,0.04993926704
Transimex Global Corp.,For-Hire,106.8155,0.073162635832
Transit Logistics Solutions Inc.,For-Hire,72.91,0.04993926704
"Translogistics, Inc.",For-Hire,140.57,0.09628257808
Transmaquila Inc.: Transmaquila Inc.,For-Hire,84.724,0.05803119545600001
"Transmaritime, Inc.",For-Hire,83.5,0.057192824
Transnet Freight Ltd.,For-Hire,82.1,0.0562339024
"Transnet, Inc.",For-Hire,101.06,0.06922044064
Transource Freightways Ltd.,For-Hire,84.724,0.05803119545600001
Transport & Distribution M.T.L. Inc.,For-hire,67.91,0.04651454704
Transport A. Laberge et Fils Inc.,Private,113.5,0.07774114400000001
Transport Bellemare International Inc: Transport Bellemare International Inc.,For-Hire,60.42,0.04138431648
Transport Continental Inc.,For-Hire,91.155,0.06243607032
Transport Couet inc,For-Hire,92.6,0.0634258144
Transport Couture & Fils Ltee.,For-Hire,84.724,0.05803119545600001
"Transport Designs, Inc.",For-Hire,84.724,0.05803119545600001
Transport Guilbault International Inc.: Transport Guilbault International Inc.,Private,67.91,0.04651454704
Transport JGRS Boudreault,For-hire,65.0,0.04452136
Transport Jocelyn Bourdeau Inc. d/b/a TJB,For-Hire,72.91,0.04993926704
Transport Laplante & Fils Inc,Private,65.0,0.04452136
"Transport One, Inc.",For-Hire,102.4,0.07013826560000001
Transport Robert (1973 Ltée): diesel,For-Hire,72.91,0.04993926704
Transport Robert (1973 Ltée): gnl,For-Hire,72.91,0.04993926704
Transport Sales and Service,For-Hire,65.0,0.04452136
Transport Solutions LLC,For-Hire,60.42,0.04138431648
Transport Transbo: ADS/Non-Syndiqués,Private,88.2,0.06041206080000001
Transport Transbo: Courte distance,Private,88.2,0.06041206080000001
Transport Transbo: Longue distance,Private,95.575,0.0654635228
Transport et Camionnage Harry Inc,Private,60.42,0.04138431648
Transportation Distribution Company,For-Hire,78.929,0.054061944976000004
"Transportation Insight, LLC",For-Hire,140.57,0.09628257808
Transportation Management Services LLC,For-hire,84.724,0.05803119545600001
"Transportation One, LLC",For-Hire,106.8155,0.073162635832
Transportation Services Inc.,For-Hire,102.4,0.07013826560000001
"Transportation Services of America, Inc: TSA Inc.",For-Hire,101.06,0.06922044064
Transportation Specialists Ltd,Private,102.4,0.07013826560000001
Transway Transport Inc: TWYT,For-Hire,84.724,0.05803119545600001
"Tranzstar, Inc",For-hire,91.155,0.06243607032
Trappers Transport Ltd.,For-Hire,91.155,0.06243607032
Trasbc Freight Ltd.,For-hire,104.5,0.071576648
"Travelers Transportations Services, Inc.: ON/PQ 1,2,3,8,10,11",For-Hire,93.45,0.06400801680000001
Trecent Logistics LLC,For-Hire,113.511,0.077748678384
Trekker Logistics LLC,For-Hire,90.9,0.06226140960000001
Trekker Logistics LLC,For-Hire,78.929,0.054061944976000004
Trent Enterprises LLC,For-Hire,107.0,0.073289008
"Tri Hi Transportation, Inc.",For-Hire,82.1,0.0562339024
"Tri Star Freight  System, Inc",For-Hire,60.42,0.04138431648
"Tri-F- Consolidators, Inc.",For-hire,72.91,0.04993926704
Tri-Link Transportation Inc.,For-hire,71.0,0.048631024
"Tri-National, Inc.",For-Hire,78.929,0.054061944976000004
Tri-Star Traffic & Distribution Inc.,For-Hire,90.9,0.06226140960000001
Tri-Starr Management Inc. dba Legacy Supply Chain Services: Sam's,Dedicated,10.0,0.00684944
Tri-Starr Management Inc. dba Legacy Supply Chain Services: Walters,Dedicated,92.6,0.0634258144
Triangle Logistics Solutions Inc.,For-Hire,113.511,0.077748678384
"Tribe Express, Inc",For-Hire,82.1,0.0562339024
Tribeca Automotive Inc.,For-Hire,120.0,0.08219328000000001
Tricon Transportation Inc.,For-Hire,76.25,0.052226980000000006
Tricont Trucking Company: Tricont Trucking,Private,82.1,0.0562339024
Trident Roadlines Inc.,For-hire,102.4,0.07013826560000001
Trident Transport,For-Hire,116.71600000000001,0.07994392390400001
Trilink Logistics Inc. (Alberta),For-Hire,93.45,0.06400801680000001
Trilink Logistics Inc. (Ontario),For-Hire,93.45,0.06400801680000001
Trimac Transportation Inc.: TTI,For-Hire,74.0,0.050685856
Trimac Transportation Services Inc.,For-Hire,84.5,0.057877768
Trination Transport Inc,For-hire,72.91,0.04993926704
Trinedra Transport Inc,For-hire,84.724,0.05803119545600001
Trinet Global Logistics,For-Hire,140.57,0.09628257808
Trinion America Inc.: Trinion America Inc.,For-Hire,81.8,0.0560284192
Trinity Carrier Services LLC,For-hire,103.45,0.07085745680000001
"Trinity Logistics Solutions, LLC: Trinity",Private,106.8155,0.073162635832
"Trinity Logistics, Inc.",Private,118.39,0.08109052016000001
Trinity Shipping Company,Private,90.9,0.06226140960000001
"Trinity Transport, Inc.",For-Hire,84.724,0.05803119545600001
"Trio Trucking, Inc.",For-hire,84.724,0.05803119545600001
Triple Crown Services,For-Hire,81.8,0.0560284192
Triple Crown Services Company,For-Hire,113.5,0.07774114400000001
Triple D Express Inc.,For-Hire,102.4,0.07013826560000001
"Triple Eight Brokerage, Inc.",For-Hire,81.8,0.0560284192
Triple Eight Transport Inc.,For-Hire,67.91,0.04651454704
"Triple G Enterprises, Inc.",For-Hire,64.15,0.04393915760000001
Triple H Logistics LLC,For-hire,95.575,0.0654635228
"Triple T Transport, Inc.",For-Hire,116.71600000000001,0.07994392390400001
Tristar Freight Ltd,For-Hire,93.45,0.06400801680000001
Triton Logistics Inc,For-Hire,84.724,0.05803119545600001
Trius Trucking Inc,For-Hire,82.1,0.0562339024
"Triways, Inc.",For-hire,93.45,0.06400801680000001
Truck Rail Everything Else Logistics Services Inc,For-Hire,90.9,0.06226140960000001
Truckers Exchange Inc.,For-Hire,113.511,0.077748678384
Truckin Central Logistics LLC: Brokerage,For-Hire,90.9,0.06226140960000001
Trucking Proz: Trucking Proz,For-Hire,78.929,0.054061944976000004
Truckload LLC DBA Expedite Express,For-Hire,81.8,0.0560284192
Truckman Transport LLC,For-hire,102.4,0.07013826560000001
"Trucks For You, Inc.",For-Hire,84.724,0.05803119545600001
True North Freight Solutions Inc.,For-Hire,84.724,0.05803119545600001
Truline Corporation: Dedicated,Dedicated,60.42,0.04138431648
Truline Corporation: OTR,For-Hire,60.42,0.04138431648
Truman Truck Lines,For-hire,91.155,0.06243607032
"Truss Intermodal, LLC",For-hire,90.0,0.061644960000000006
Try Hours Inc,For-Hire,150.5,0.10308407200000001
"Tucker Company Worldwide, Inc.",For-Hire,113.511,0.077748678384
Tucson Transport Inc,For-hire,84.724,0.05803119545600001
"Tumalo Creek Transportation, LLC: Logistics",For-Hire,118.39,0.08109052016000001
Turbo Express,Private,276.0,0.189044544
Turk Enterprises ltd,For-Hire,88.2,0.06041206080000001
Tweet Express LLC,For-hire,78.929,0.054061944976000004
Twin Cities & Western Railroad,Class 3,23.250312908,0.015925162324457155
Twin City Transportation Inc.: DryVan,For-Hire,78.929,0.054061944976000004
"Twin Valley Farms Exchange, Inc.",For-hire,88.2,0.06041206080000001
Two Way Logistics Inc.,For-hire,102.4,0.07013826560000001
"Tyson Foods, Inc.: TFSF",Private,75.5,0.051713272000000005
U. S. Postal Service:,Private,118.39,0.08109052016000001
U. S. Postal Service: Truck Fleet,Dedicated,102.4,0.07013826560000001
U. S. Transport,For-Hire,72.05,0.0493502152
U.S. Expediters Logistics Inc.: US Expediters Logistics Inc.,For-Hire,113.511,0.077748678384
U.S. Traffic,For-Hire,118.39,0.08109052016000001
"U.S. Xpress Enterprises, Inc.: U.S.Xpress, Inc./USXI-Complete",For-Hire,72.91,0.04993926704
UC Group: Trans Quality,For-Hire,60.42,0.04138431648
UC Group: Unlimited Carrier,For-Hire,72.91,0.04993926704
UCW Logistics LLC: UCW Logistics,For-Hire,116.71600000000001,0.07994392390400001
"UNFI: UNFI Transport, LLC",Private,88.2,0.06041206080000001
UNITEDHUBGROUPINC,For-hire,103.45,0.07085745680000001
UNIVERSE CARRIER INC,For-Hire,76.25,0.052226980000000006
UNIVERSITY CORP: AUBURN,For-Hire,72.91,0.04993926704
UNIVERSITY CORP: CHATTANOOGA,For-Hire,72.91,0.04993926704
UNIVERSITY CORP: COLUMBUS,For-Hire,60.42,0.04138431648
UNIVERSITY CORP: COLUMBUS-DEDICATED,For-Hire,84.724,0.05803119545600001
UNIVERSITY CORP: MONTGOMERY,For-Hire,84.724,0.05803119545600001
UNIVERSITY CORP: NORFOLK,For-Hire,67.91,0.04651454704
UPS Small Package,Dedicated Freight,1153.26098098,0.7899191893563653
UPS Small Package,For-Hire,164.5,0.11267328800000001
UPS Small Package,For-Hire,233.0,0.159591952
UPS Supply Chain Solutions: Freight Forwarding,For-Hire,106.8155,0.073162635832
UPS Supply Chain Solutions: Logistics and Distribution,For-Hire,118.39,0.08109052016000001
"US AutoLogistics, LLC",For-Hire,120.0,0.08219328000000001
US Expediters Inc,For-Hire,72.91,0.04993926704
US Freightline Inc,For-Hire,93.45,0.06400801680000001
US Logistics Solutions Inc: USLSOL,For-Hire,281.0,0.192469264
